<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP [TQBR],Daily,20070226,0,284.110000,285.800000,282.750000,285.330000,2949060.000000
GAZP [TQBR],Daily,20070227,0,283.200000,283.450000,272.300000,275.520000,4290271.000000
GAZP [TQBR],Daily,20070228,0,270.030000,270.990000,262.010000,266.590000,6823621.000000
GAZP [TQBR],Daily,20070301,0,266.000000,270.400000,249.000000,256.420000,7683639.000000
GAZP [TQBR],Daily,20070302,0,258.500000,261.480000,253.710000,260.270000,6464332.000000
GAZP [TQBR],Daily,20070305,0,250.000000,250.500000,239.800000,249.660000,6848945.000000
GAZP [TQBR],Daily,20070306,0,253.800000,256.490000,251.810000,254.020000,4848062.000000
GAZP [TQBR],Daily,20070307,0,256.500000,257.880000,250.290000,253.400000,3954929.000000
GAZP [TQBR],Daily,20070309,0,260.110000,268.510000,259.690000,263.780000,6630552.000000
GAZP [TQBR],Daily,20070312,0,264.000000,268.200000,259.750000,260.580000,4781293.000000
GAZP [TQBR],Daily,20070313,0,262.000000,264.170000,257.520000,260.230000,5446524.000000
GAZP [TQBR],Daily,20070314,0,249.000000,254.850000,243.000000,253.360000,8520976.000000
GAZP [TQBR],Daily,20070315,0,256.500000,258.870000,251.770000,255.540000,4424228.000000
GAZP [TQBR],Daily,20070316,0,254.500000,256.440000,253.100000,254.410000,2750963.000000
GAZP [TQBR],Daily,20070319,0,257.110000,258.500000,254.420000,257.550000,3590283.000000
GAZP [TQBR],Daily,20070320,0,259.000000,259.550000,251.530000,253.620000,4604726.000000
GAZP [TQBR],Daily,20070321,0,255.000000,255.000000,251.010000,253.280000,2786695.000000
