<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],Daily,20021104,0,6.120000,6.269960,6.080000,6.265000,937200.000000
SBER [TQBR],Daily,20021105,0,6.275000,6.275000,6.022150,6.040000,1043100.000000
SBER [TQBR],Daily,20021106,0,6.035500,6.110000,5.970010,6.040000,867600.000000
SBER [TQBR],Daily,20021110,0,6.045500,6.059000,5.883000,5.940000,672200.000000
SBER [TQBR],Daily,20021111,0,5.940000,6.027000,5.920000,6.015770,404400.000000
SBER [TQBR],Daily,20021112,0,6.018000,6.130000,6.018000,6.100980,765500.000000
SBER [TQBR],Daily,20021113,0,6.091000,6.134000,5.911110,5.947280,791700.000000
SBER [TQBR],Daily,20021114,0,5.947280,5.975000,5.801000,5.862000,2415600.000000
SBER [TQBR],Daily,20021115,0,5.899000,6.110000,5.860000,6.000000,1764600.000000
SBER [TQBR],Daily,20021118,0,6.007000,6.095000,6.007000,6.040830,610200.000000
SBER [TQBR],Daily,20021119,0,6.043000,6.089000,6.010000,6.052000,1097000.000000
SBER [TQBR],Daily,20021120,0,6.043000,6.188000,6.010020,6.162030,1980300.000000
SBER [TQBR],Daily,20021121,0,5.730000,6.267000,5.730000,6.189490,1261800.000000
SBER [TQBR],Daily,20021122,0,6.227000,6.242000,6.180010,6.239990,479700.000000
SBER [TQBR],Daily,20021125,0,6.222000,6.350000,6.222000,6.326000,892100.000000
SBER [TQBR],Daily,20021126,0,6.326000,6.340000,6.167000,6.188000,910700.000000
SBER [TQBR],Daily,20021127,0,6.188000,6.275000,6.152010,6.240000,555600.000000
SBER [TQBR],Daily,20021128,0,6.227000,6.265000,6.193070,6.252560,301400.000000
SBER [TQBR],Daily,20021129,0,6.285000,6.479000,6.200000,6.460000,1427500.000000
SBER [TQBR],Daily,20021202,0,6.450000,6.530000,6.335000,6.349410,1752600.000000
SBER [TQBR],Daily,20021203,0,6.369000,6.419990,6.290000,6.349000,1387600.000000
